mRNA,CKR,HSR,FoldChange,log2FC
LOC_Os02g35110,11.1,3.8,0.39669421487603307,-1.3339007365534383
LOC_Os02g35120,0.0,0.0,1.0,0.0
LOC_Os02g35130,6.4,2.5,0.47297297297297297,-1.0801703486839833
LOC_Os02g35140,28.8,2.1,0.1040268456375839,-3.2649722100752863
LOC_Os02g35144,11.5,1.9,0.23199999999999998,-2.107803289534515
LOC_Os02g35160,5.5,2.6,0.5538461538461539,-0.8524428115861421
LOC_Os02g35150,3.8,1.1,0.43750000000000006,-1.1926450779423956
LOC_Os02g35170,6.2,4.0,0.6944444444444444,-0.5260688116675877
LOC_Os02g35180,13.6,6.5,0.5136986301369864,-0.9610058683841362
LOC_Os02g35190,5.9,1.2,0.31884057971014496,-1.6490928381408716
LOC_Os02g35200,11.5,12.4,1.072,0.10030490579568548
LOC_Os02g35210,0.8,1.0,1.1111111111111112,0.15200309344505006
LOC_Os02g35220,11.9,10.1,0.8604651162790697,-0.2168113890731482
LOC_Os02g35230,1.4,0.0,0.4166666666666667,-1.2630344058337937
LOC_Os02g35240,0.0,0.0,1.0,0.0
LOC_Os02g35250,0.0,0.0,1.0,0.0
LOC_Os02g35260,0.0,0.0,1.0,0.0
LOC_Os02g35270,0.0,0.0,1.0,0.0
LOC_Os02g35280,0.0,0.0,1.0,0.0
LOC_Os02g35290,0.0,0.0,1.0,0.0
LOC_Os02g35300,1.6,0.4,0.5384615384615384,-0.8930847960834881
LOC_Os02g35310,2.1,0.7,0.5483870967741935,-0.8667334691365359
LOC_Os02g35315,1.1,0.0,0.47619047619047616,-1.070389327891398
LOC_Os02g35320,0.0,0.0,1.0,0.0
LOC_Os02g35329,0.0,0.0,1.0,0.0
LOC_Os02g35338,0.0,0.0,1.0,0.0
LOC_Os02g35347,0.0,0.0,1.0,0.0
LOC_Os02g35356,0.0,0.0,1.0,0.0
LOC_Os02g35365,0.0,0.0,1.0,0.0
LOC_Os02g35374,0.0,0.0,1.0,0.0
LOC_Os02g35383,0.0,0.0,1.0,0.0
LOC_Os02g35392,0.0,0.0,1.0,0.0
LOC_Os02g35401,0.0,0.0,1.0,0.0
LOC_Os02g35420,0.0,0.0,1.0,0.0
LOC_Os02g35429,0.0,0.0,1.0,0.0
LOC_Os02g35440,0.0,0.0,1.0,0.0
LOC_Os02g35450,1.9,9.3,3.5517241379310347,1.8285195320556464
LOC_Os02g35460,1.1,0.0,0.47619047619047616,-1.070389327891398
LOC_Os02g35470,37.2,15.6,0.43455497382198954,-1.202389396688824
LOC_Os02g35480,9.9,4.9,0.5412844036697247,-0.8855412754150852
LOC_Os02g35490,23.3,61.9,2.5884773662551437,1.3721037032735082
LOC_Os02g35500,20.3,3.4,0.20657276995305165,-2.275278001588541
LOC_Os02g35510,0.0,0.0,1.0,0.0
LOC_Os02g35520,0.0,0.0,1.0,0.0
LOC_Os02g35530,0.7,0.0,0.5882352941176471,-0.765534746362977
LOC_Os02g35540,0.0,0.0,1.0,0.0
LOC_Os02g35550,0.0,0.0,1.0,0.0
LOC_Os02g35560,10.7,7.0,0.6837606837606838,-0.5484366246960422
LOC_Os02g35570,0.0,0.0,1.0,0.0
LOC_Os02g35580,0.0,0.0,1.0,0.0
LOC_Os02g35590,7.6,8.8,1.1395348837209303,0.1884450894131103
LOC_Os02g35600,14.0,1.9,0.19333333333333333,-2.3708376953683086
LOC_Os02g35610,145.9,40.5,0.2825051055139551,-1.8236511543219927
LOC_Os02g35620,21.8,0.0,0.043859649122807015,-4.5109619192773796
LOC_Os02g35630,10.3,1.3,0.20353982300884954,-2.296617006358175
LOC_Os02g35640,6.3,0.6,0.21917808219178084,-2.189824558880017
LOC_Os02g35650,0.0,0.0,1.0,0.0
LOC_Os02g35660,4.4,1.1,0.3888888888888889,-1.3625700793847082
LOC_Os02g35670,0.0,0.0,1.0,0.0
LOC_Os02g35680,0.0,0.0,1.0,0.0
LOC_Os02g35690,15.7,6.5,0.44910179640718567,-1.1548856019781713
LOC_Os02g35700,2.1,0.6,0.5161290322580645,-0.9541963103868752
LOC_Os02g35710,2.3,0.0,0.30303030303030304,-1.722466024471091
LOC_Os02g35720,6.8,0.7,0.21794871794871795,-2.1979393776119087
LOC_Os02g35730,1.2,4.6,2.545454545454545,1.3479233034203066
LOC_Os02g35740,1.2,2.3,1.4999999999999998,0.584962500721156
LOC_Os02g35760,0.0,0.0,1.0,0.0
LOC_Os02g35750,2.1,0.4,0.4516129032258064,-1.1468413883292714
LOC_Os02g35770,3.3,21.1,5.1395348837209305,2.361637804689334
LOC_Os02g35780,0.0,0.0,1.0,0.0
LOC_Os02g35790,0.0,0.0,1.0,0.0
LOC_Os02g35800,0.0,0.0,1.0,0.0
LOC_Os02g35810,0.0,0.0,1.0,0.0
LOC_Os02g35820,6.4,2.4,0.45945945945945943,-1.1219905243786106
LOC_Os02g35830,8.6,5.2,0.6458333333333334,-0.6307661903342809
LOC_Os02g35840,10.9,2.5,0.29411764705882354,-1.765534746362977
LOC_Os02g35849,0.0,0.0,1.0,0.0
LOC_Os02g35860,5.9,6.1,1.0289855072463767,0.04122266272651288
LOC_Os02g35870,5.9,6.2,1.0434782608695652,0.06140054466414327
LOC_Os02g35880,1.3,0.8,0.782608695652174,-0.35363695461470046
LOC_Os02g35890,9.9,6.8,0.7155963302752293,-0.4827821059146782
LOC_Os02g35900,1.9,0.0,0.3448275862068966,-1.5360529002402097
LOC_Os02g35910,2.8,8.4,2.473684210526316,1.306661338234052
LOC_Os02g35920,0.0,0.0,1.0,0.0
LOC_Os02g35930,0.0,0.0,1.0,0.0
LOC_Os02g35940,4.5,14.9,2.890909090909091,1.5315232417596958
LOC_Os02g35950,20.0,3.9,0.23333333333333334,-2.0995356735509145
LOC_Os02g35960,0.0,0.0,1.0,0.0
LOC_Os02g35970,0.2,0.0,0.8333333333333334,-0.2630344058337938
LOC_Os02g35980,0.0,0.0,1.0,0.0
LOC_Os02g36000,2.4,0.0,0.29411764705882354,-1.765534746362977
LOC_Os02g36010,0.0,0.0,1.0,0.0
LOC_Os02g36020,0.0,1.3,2.3,1.2016338611696504
LOC_Os02g36030,0.0,1.9,2.9,1.5360529002402097
LOC_Os02g36040,0.0,0.0,1.0,0.0
LOC_Os02g36050,0.0,0.0,1.0,0.0
LOC_Os02g36060,0.0,0.0,1.0,0.0
LOC_Os02g36070,1.4,8.1,3.7916666666666665,1.92283213947754
LOC_Os02g36080,0.0,0.0,1.0,0.0
LOC_Os02g36090,0.0,0.0,1.0,0.0
LOC_Os02g36100,0.0,0.0,1.0,0.0
LOC_Os02g36110,0.0,10.3,11.3,3.4982508675278257
LOC_Os02g36120,0.0,0.0,1.0,0.0
LOC_Os02g36130,0.0,0.0,1.0,0.0
LOC_Os02g36140,0.0,0.0,1.0,0.0
LOC_Os02g36150,0.0,0.0,1.0,0.0
LOC_Os02g36160,0.0,0.0,1.0,0.0
LOC_Os02g36170,0.0,0.0,1.0,0.0
LOC_Os02g36180,0.0,0.0,1.0,0.0
LOC_Os02g36190,0.5,3.6,3.0666666666666664,1.6166713604484941
LOC_Os02g36200,0.0,0.0,1.0,0.0
LOC_Os02g36210,0.0,0.0,1.0,0.0
LOC_Os02g36220,0.2,0.0,0.8333333333333334,-0.2630344058337938
LOC_Os02g36230,0.0,0.0,1.0,0.0
LOC_Os02g36239,0.0,0.0,1.0,0.0
LOC_Os02g36250,0.0,0.0,1.0,0.0
LOC_Os02g36264,0.1,0.0,0.9090909090909091,-0.13750352374993496
LOC_Os02g36280,0.0,0.0,1.0,0.0
LOC_Os02g36285,0.0,0.0,1.0,0.0
LOC_Os02g36290,0.0,0.0,1.0,0.0
LOC_Os02g36300,3.2,19.8,4.9523809523809526,2.308122295362332
LOC_Os02g36310,0.0,0.0,1.0,0.0
LOC_Os02g36320,0.0,0.0,1.0,0.0
LOC_Os02g36330,16.7,40.7,2.355932203389831,1.2362980233616665
LOC_Os02g36340,59.7,210.0,3.476112026359143,1.7974745773388652
LOC_Os02g36350,72.8,65.1,0.8956639566395663,-0.15897054455270448
LOC_Os02g36360,10.9,37.5,3.235294117647059,1.6938968722743202
LOC_Os02g36370,0.0,0.0,1.0,0.0
LOC_Os02g36380,7.5,1.3,0.27058823529411763,-1.8858289800806889
LOC_Os02g36390,4.3,2.6,0.679245283018868,-0.5579954531208867
LOC_Os02g36400,11.0,13.4,1.2,0.2630344058337938
LOC_Os02g36414,16.5,3.7,0.26857142857142857,-1.8966222601546914
LOC_Os02g36430,0.0,0.0,1.0,0.0
LOC_Os02g36440,0.5,0.4,0.9333333333333332,-0.09953567355091457
LOC_Os02g36450,0.0,0.0,1.0,0.0
LOC_Os02g36460,0.0,0.0,1.0,0.0
LOC_Os02g36470,0.0,0.0,1.0,0.0
LOC_Os02g36480,0.0,0.0,1.0,0.0
LOC_Os02g36490,2.9,5.7,1.717948717948718,0.7806869715955241
LOC_Os02g36500,13.0,0.0,0.07142857142857142,-3.807354922057604
LOC_Os02g36505,0.0,0.0,1.0,0.0
LOC_Os02g36510,0.0,0.0,1.0,0.0
LOC_Os02g36520,8.9,6.7,0.7777777777777778,-0.36257007938470825
LOC_Os02g36530,97.2,766.7,7.817718940936864,2.9667477184459097
LOC_Os02g36540,0.0,0.0,1.0,0.0
LOC_Os02g36550,0.6,0.0,0.625,-0.6780719051126377
LOC_Os02g36560,0.0,0.0,1.0,0.0
LOC_Os02g36570,3.2,0.2,0.2857142857142857,-1.8073549220576042
LOC_Os02g36580,0.9,0.0,0.5263157894736842,-0.9259994185562233
LOC_Os02g36595,19.5,23.9,1.2146341463414634,0.28052183256263485
LOC_Os02g36590,9.3,10.8,1.145631067961165,0.1961425221786228
LOC_Os02g36600,0.0,0.0,1.0,0.0
LOC_Os02g36619,1.7,1.5,0.9259259259259258,-0.11103131238874402
LOC_Os02g36640,0.0,0.0,1.0,0.0
LOC_Os02g36650,0.0,0.0,1.0,0.0
LOC_Os02g36660,0.0,0.0,1.0,0.0
LOC_Os02g36670,0.0,0.0,1.0,0.0
LOC_Os02g36680,0.0,0.0,1.0,0.0
LOC_Os02g36690,0.0,0.0,1.0,0.0
LOC_Os02g36700,0.0,0.0,1.0,0.0
LOC_Os02g36710,20.8,3.9,0.22477064220183487,-2.153474480661718
LOC_Os02g36720,0.0,0.0,1.0,0.0
LOC_Os02g36730,2.5,0.0,0.2857142857142857,-1.8073549220576042
LOC_Os02g36740,7.7,17.7,2.1494252873563218,1.1039509640389082
LOC_Os02g36749,2.0,0.0,0.3333333333333333,-1.5849625007211563
LOC_Os02g36760,0.0,0.0,1.0,0.0
LOC_Os02g36770,0.8,1.8,1.5555555555555554,0.6374299206152916
LOC_Os02g36780,3.0,0.0,0.25,-2.0
LOC_Os02g36790,0.0,0.0,1.0,0.0
LOC_Os02g36800,0.0,0.0,1.0,0.0
LOC_Os02g36810,1.6,4.0,1.923076923076923,0.9434164716336324
LOC_Os02g36820,0.0,2.2,3.2,1.6780719051126378
LOC_Os02g36830,0.7,0.0,0.5882352941176471,-0.765534746362977
LOC_Os02g36840,21.7,16.2,0.7577092511013216,-0.40028373258881705
LOC_Os02g36845,0.0,2.1,3.1,1.632268215499513
LOC_Os02g36850,1.6,0.0,0.3846153846153846,-1.37851162325373
LOC_Os02g36860,0.0,0.0,1.0,0.0
LOC_Os02g36870,26.5,12.4,0.4872727272727273,-1.0371986179542494
LOC_Os02g36880,26.6,51.7,1.9094202898550725,0.9331346948590455
LOC_Os02g36890,0.4,0.0,0.7142857142857143,-0.4854268271702417
LOC_Os02g36900,0.0,0.0,1.0,0.0
LOC_Os02g36910,0.0,0.0,1.0,0.0
LOC_Os02g36924,5.7,14.3,2.283582089552239,1.1912986522348794
LOC_Os02g36940,92.9,24.4,0.27050053248136313,-1.8862966608816087
LOC_Os02g36950,0.0,0.0,1.0,0.0
LOC_Os02g36960,5.4,3.6,0.7187499999999999,-0.47643804394298733
LOC_Os02g36974,45.3,12.1,0.28293736501079914,-1.821445381722786
LOC_Os02g36990,2.9,1.2,0.5641025641025642,-0.8259706002249508
LOC_Os02g37000,12.6,122.6,9.088235294117647,3.184000186654035
LOC_Os02g37010,0.9,0.0,0.5263157894736842,-0.9259994185562233
LOC_Os02g37020,2.2,0.5,0.46875,-1.0931094043914815
LOC_Os02g37030,26.5,23.4,0.8872727272727272,-0.17255047084913577
LOC_Os02g37040,7.2,19.7,2.524390243902439,1.3359349528812416
LOC_Os02g37050,2.0,0.4,0.4666666666666666,-1.0995356735509145
LOC_Os02g37060,13.1,0.0,0.07092198581560284,-3.817623257511431
LOC_Os02g37070,19.8,6.4,0.3557692307692308,-1.4909863525121423
LOC_Os02g37080,10.8,13.3,1.211864406779661,0.27722828741654804
LOC_Os02g37090,5.3,1.2,0.34920634920634924,-1.517848304862619
LOC_Os02g37094,0.0,0.0,1.0,0.0
LOC_Os02g37100,7.2,2.0,0.3658536585365854,-1.450661409009565
LOC_Os02g37109,5.0,1.4,0.39999999999999997,-1.3219280948873624
LOC_Os02g37120,1.4,0.7,0.7083333333333334,-0.4974996594708167
LOC_Os02g37130,6.4,0.4,0.18918918918918917,-2.402098443571346
LOC_Os02g37140,3.3,0.6,0.372093023255814,-1.4262647547020977
LOC_Os02g37150,16.4,3.3,0.2471264367816092,-2.0166787411466305
LOC_Os02g37160,27.0,6.0,0.25,-2.0
LOC_Os02g37170,0.0,0.0,1.0,0.0
LOC_Os02g37180,15.0,37.8,2.425,1.2779847472997652
LOC_Os02g37190,179.8,1.4,0.013274336283185839,-6.235216461694032
LOC_Os02g37200,0.0,0.0,1.0,0.0
LOC_Os02g37210,0.0,0.0,1.0,0.0
LOC_Os02g37220,0.0,0.0,1.0,0.0
LOC_Os02g37230,0.0,0.0,1.0,0.0
LOC_Os02g37250,328.4,161.9,0.4945355191256831,-1.0158539512008369
LOC_Os02g37254,10.0,2.2,0.29090909090909095,-1.7813597135246595
LOC_Os02g37260,11.6,0.8,0.14285714285714288,-2.8073549220576037
LOC_Os02g37270,0.0,0.0,1.0,0.0
LOC_Os02g37280,2.9,2.8,0.9743589743589743,-0.03747470541866288
LOC_Os02g37290,24.1,16.3,0.6892430278884462,-0.5369153263140475
LOC_Os02g37300,13.1,15.3,1.1560283687943262,0.20917680183228402
LOC_Os02g37309,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os02g37320,49.6,31.4,0.6403162055335968,-0.6431435718096855
LOC_Os02g37330,23.1,18.5,0.8091286307053941,-0.3055590224803511
LOC_Os02g37340,0.0,0.0,1.0,0.0
LOC_Os02g37350,0.0,2.0,3.0,1.584962500721156
LOC_Os02g37360,4.4,1.4,0.4444444444444444,-1.1699250014423124
LOC_Os02g37370,0.0,0.0,1.0,0.0
LOC_Os02g37380,0.0,1.1,2.1,1.070389327891398
LOC_Os02g37390,0.0,0.0,1.0,0.0
LOC_Os02g37400,0.0,0.0,1.0,0.0
LOC_Os02g37410,0.0,0.0,1.0,0.0
LOC_Os02g37420,26.1,46.2,1.7416974169741697,0.8004940080079697
LOC_Os02g37430,22.1,2.8,0.16450216450216448,-2.6038215279724723
LOC_Os02g37440,0.0,0.0,1.0,0.0
LOC_Os02g37450,0.0,0.0,1.0,0.0
LOC_Os02g37460,0.0,0.0,1.0,0.0
LOC_Os02g37470,7.1,11.8,1.580246913580247,0.6601499971153754
LOC_Os02g37480,23.7,12.0,0.5263157894736842,-0.9259994185562233
LOC_Os02g37490,0.0,3.5,4.5,2.169925001442312
LOC_Os02g37500,0.0,0.0,1.0,0.0
LOC_Os02g37510,0.0,0.0,1.0,0.0
LOC_Os02g37520,0.0,0.0,1.0,0.0
LOC_Os02g37530,0.0,0.0,1.0,0.0
LOC_Os02g37540,1.7,1.7,1.0,0.0
LOC_Os02g37550,0.0,0.0,1.0,0.0
LOC_Os02g37560,0.0,0.0,1.0,0.0
LOC_Os02g37570,1.0,0.0,0.5,-1.0
LOC_Os02g37580,0.0,0.3,1.3,0.37851162325372983
LOC_Os02g37590,20.2,1.3,0.10849056603773584,-3.2043584985061866
LOC_Os02g37600,1.1,0.0,0.47619047619047616,-1.070389327891398
LOC_Os02g37610,15.3,0.0,0.06134969325153374,-4.026800059343715
LOC_Os02g37620,0.0,0.0,1.0,0.0
LOC_Os02g37630,0.0,0.0,1.0,0.0
LOC_Os02g37654,0.1,0.0,0.9090909090909091,-0.13750352374993496
LOC_Os02g37680,0.0,0.0,1.0,0.0
LOC_Os02g37690,9.2,6.5,0.7352941176470589,-0.4436066514756146
LOC_Os02g37694,0.3,0.6,1.2307692307692308,0.29956028185890793
LOC_Os02g37700,0.0,0.0,1.0,0.0
LOC_Os02g37710,0.0,0.0,1.0,0.0
LOC_Os02g37720,0.0,0.0,1.0,0.0
LOC_Os02g37730,0.0,0.0,1.0,0.0
LOC_Os02g37740,0.0,0.0,1.0,0.0
LOC_Os02g37750,0.0,0.0,1.0,0.0
LOC_Os02g37760,0.0,0.0,1.0,0.0
LOC_Os02g37770,0.0,0.0,1.0,0.0
LOC_Os02g37780,0.0,0.0,1.0,0.0
LOC_Os02g37790,0.0,0.0,1.0,0.0
LOC_Os02g37800,5.2,0.0,0.16129032258064516,-2.6322682154995127
LOC_Os02g37810,0.0,0.0,1.0,0.0
LOC_Os02g37820,0.0,0.0,1.0,0.0
LOC_Os02g37830,40.9,12.9,0.3317422434367542,-1.5918653609758442
LOC_Os02g37834,1.1,0.5,0.7142857142857143,-0.4854268271702417
LOC_Os02g37840,0.0,0.0,1.0,0.0
LOC_Os02g37850,0.8,0.0,0.5555555555555556,-0.84799690655495
LOC_Os02g37856,1.1,0.4,0.6666666666666666,-0.5849625007211563
LOC_Os02g37862,85.7,11.0,0.13840830449826988,-2.8529975876133165
LOC_Os02g37870,11.8,2.1,0.2421875,-2.0458036896131246
LOC_Os02g37880,7.9,6.6,0.8539325842696629,-0.2278059175228123
LOC_Os02g37890,0.0,0.0,1.0,0.0
LOC_Os02g37900,0.0,0.0,1.0,0.0
LOC_Os02g37910,1.4,0.7,0.7083333333333334,-0.4974996594708167
LOC_Os02g37920,1.6,1.5,0.9615384615384615,-0.05658352836636759
LOC_Os02g37930,15.3,17.4,1.1288343558282208,0.17483380182593522
LOC_Os02g37940,12.6,7.6,0.6323529411764706,-0.6611980865482415
LOC_Os02g37950,1.9,0.5,0.5172413793103449,-0.9510903995190535
LOC_Os02g37970,1.2,1.2,1.0,0.0
LOC_Os02g37960,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os02g37980,0.0,0.0,1.0,0.0
LOC_Os02g37990,0.0,0.0,1.0,0.0
LOC_Os02g38000,0.0,0.0,1.0,0.0
LOC_Os02g38010,0.0,0.0,1.0,0.0
LOC_Os02g38020,2.7,0.9,0.5135135135135135,-0.9615258521853643
LOC_Os02g38029,5.2,2.9,0.6290322580645161,-0.6687940915246269
LOC_Os02g38040,1.5,0.0,0.4,-1.3219280948873622
LOC_Os02g38050,95.4,159.8,1.6680497925311204,0.7381623549489671
LOC_Os02g38060,3.0,3.4,1.1,0.13750352374993502
LOC_Os02g38069,0.0,0.0,1.0,0.0
LOC_Os02g38080,15.4,3.3,0.2621951219512195,-1.9312872499159857
LOC_Os02g38084,16.2,1.3,0.13372093023255813,-2.9027027986450853
LOC_Os02g38090,0.0,0.0,1.0,0.0
LOC_Os02g38100,0.0,0.0,1.0,0.0
LOC_Os02g38110,0.0,0.0,1.0,0.0
LOC_Os02g38120,7.3,0.0,0.12048192771084336,-3.053111336459563
LOC_Os02g38130,2.9,3.1,1.0512820512820513,0.0721497857558354
LOC_Os02g38140,16.9,25.6,1.4860335195530727,0.5714666582369333
LOC_Os02g38150,0.0,0.0,1.0,0.0
LOC_Os02g38160,12.5,5.8,0.5037037037037037,-0.9893527558004916
LOC_Os02g38180,1.4,0.0,0.4166666666666667,-1.2630344058337937
LOC_Os02g38170,1.6,3.1,1.5769230769230766,0.6571122864769913
LOC_Os02g38190,92.4,53.5,0.5835117773019272,-0.7771663200453733
LOC_Os02g38200,9.9,3.3,0.39449541284403666,-1.3419195700748285
LOC_Os02g38210,40.6,8.9,0.23798076923076922,-2.0710830980614827
LOC_Os02g38220,12.9,8.6,0.6906474820143884,-0.5339785720023514
LOC_Os02g38230,39.7,1.6,0.06388206388206388,-3.968445266125155
LOC_Os02g38240,1.7,0.5,0.5555555555555555,-0.8479969065549502
LOC_Os02g38250,3.4,1.9,0.6590909090909091,-0.6014506235097252
LOC_Os02g38260,0.0,0.0,1.0,0.0
LOC_Os02g38270,0.0,0.0,1.0,0.0
LOC_Os02g38280,0.0,0.0,1.0,0.0
LOC_Os02g38290,0.0,0.0,1.0,0.0
LOC_Os02g38300,10.1,12.5,1.2162162162162162,0.28239973070072494
LOC_Os02g38310,0.0,0.0,1.0,0.0
LOC_Os02g38320,4.8,1.6,0.4482758620689655,-1.15754127698648
LOC_Os02g38330,4.4,0.0,0.18518518518518517,-2.4329594072761065
LOC_Os02g38340,6.0,6.6,1.0857142857142856,0.11864449649861893
LOC_Os02g38350,25.7,1.9,0.10861423220973783,-3.202714936559982
LOC_Os02g38360,0.0,0.0,1.0,0.0
LOC_Os02g38370,0.0,0.0,1.0,0.0
LOC_Os02g38380,0.0,0.0,1.0,0.0
LOC_Os02g38386,7.7,36.1,4.264367816091955,2.0923318807720754
LOC_Os02g38392,1.5,3.1,1.64,0.7136958148433589
LOC_Os02g38400,0.0,0.0,1.0,0.0
LOC_Os02g38410,7.2,0.0,0.12195121951219513,-3.035623909730721
LOC_Os02g38420,0.0,0.0,1.0,0.0
LOC_Os02g38430,5.3,1.1,0.33333333333333337,-1.584962500721156
LOC_Os02g38440,23.0,14.0,0.625,-0.6780719051126377
LOC_Os02g38450,0.0,0.0,1.0,0.0
LOC_Os02g38460,0.0,0.0,1.0,0.0
LOC_Os02g38470,0.1,0.0,0.9090909090909091,-0.13750352374993496
LOC_Os02g38480,22.6,7.4,0.3559322033898305,-1.490325626583081
LOC_Os02g38490,1.3,0.8,0.782608695652174,-0.35363695461470046
LOC_Os02g38494,0.0,0.0,1.0,0.0
LOC_Os02g38499,0.0,0.0,1.0,0.0
LOC_Os02g38508,0.0,0.0,1.0,0.0
LOC_Os02g38520,0.0,0.0,1.0,0.0
LOC_Os02g38530,0.0,0.0,1.0,0.0
LOC_Os02g38540,0.0,0.0,1.0,0.0
LOC_Os02g38550,0.0,0.0,1.0,0.0
LOC_Os02g38560,0.0,0.0,1.0,0.0
LOC_Os02g38570,0.0,0.0,1.0,0.0
LOC_Os02g38572,0.0,0.0,1.0,0.0
LOC_Os02g38574,0.0,0.0,1.0,0.0
LOC_Os02g38580,0.0,0.0,1.0,0.0
LOC_Os02g38589,0.0,0.0,1.0,0.0
LOC_Os02g38598,0.0,0.0,1.0,0.0
LOC_Os02g38610,0.0,0.0,1.0,0.0
LOC_Os02g38620,0.0,0.0,1.0,0.0
LOC_Os02g38630,0.0,0.0,1.0,0.0
LOC_Os02g38640,0.0,0.0,1.0,0.0
LOC_Os02g38650,0.0,0.0,1.0,0.0
LOC_Os02g38660,0.0,0.0,1.0,0.0
LOC_Os02g38670,0.0,0.0,1.0,0.0
LOC_Os02g38680,0.0,0.0,1.0,0.0
LOC_Os02g38690,0.1,0.0,0.9090909090909091,-0.13750352374993496
LOC_Os02g38700,0.0,0.0,1.0,0.0
LOC_Os02g38710,0.1,0.3,1.1818181818181817,0.2410080995037947
LOC_Os02g38720,0.0,0.0,1.0,0.0
LOC_Os02g38730,0.0,0.0,1.0,0.0
LOC_Os02g38740,0.0,0.0,1.0,0.0
LOC_Os02g38750,0.0,0.0,1.0,0.0
LOC_Os02g38760,0.0,0.0,1.0,0.0
LOC_Os02g38770,0.0,0.0,1.0,0.0
LOC_Os02g38780,1.3,0.6,0.6956521739130436,-0.5235619560570127
LOC_Os02g38790,2.1,0.3,0.41935483870967744,-1.253756592245783
LOC_Os02g38795,0.0,0.0,1.0,0.0
LOC_Os02g38800,1.4,0.0,0.4166666666666667,-1.2630344058337937
LOC_Os02g38804,1.5,0.3,0.52,-0.9434164716336325
LOC_Os02g38810,2.2,0.0,0.3125,-1.6780719051126376
LOC_Os02g38820,12.7,0.0,0.07299270072992702,-3.776103988073164
LOC_Os02g38830,0.0,0.0,1.0,0.0
LOC_Os02g38840,14.4,29.7,1.9935064935064934,0.995308304675278
LOC_Os02g38850,0.0,16.9,17.9,4.161887682376894
LOC_Os02g38860,2.2,6.5,2.34375,1.2288186904958809
LOC_Os02g38870,0.0,0.0,1.0,0.0
LOC_Os02g38880,0.0,0.0,1.0,0.0
LOC_Os02g38890,0.0,0.0,1.0,0.0
LOC_Os02g38900,19.7,32.8,1.6328502415458936,0.707392478782859
LOC_Os02g38910,0.9,0.0,0.5263157894736842,-0.9259994185562233
LOC_Os02g38920,92.9,60.6,0.6560170394036209,-0.6081948069588732
LOC_Os02g38930,0.0,0.0,1.0,0.0
LOC_Os02g38940,0.0,0.0,1.0,0.0
LOC_Os02g38950,3.1,0.0,0.24390243902439027,-2.035623909730721
LOC_Os02g38960,0.0,0.0,1.0,0.0
LOC_Os02g38970,11.3,1.1,0.17073170731707316,-2.5501970825604796
LOC_Os02g38980,55.9,60.3,1.0773286467486818,0.10745842138419943
LOC_Os02g38990,0.0,0.0,1.0,0.0
LOC_Os02g39000,3.9,0.0,0.2040816326530612,-2.292781749227846
LOC_Os02g39010,50.1,25.5,0.5185909980430529,-0.9473309314870597
LOC_Os02g39020,0.0,0.0,1.0,0.0
LOC_Os02g39030,13.4,1.9,0.20138888888888887,-2.3119440063147403
LOC_Os02g39040,3.0,0.0,0.25,-2.0
LOC_Os02g39050,14.0,1.3,0.15333333333333332,-2.7052567344388683
LOC_Os02g39060,4.5,2.6,0.6545454545454545,-0.6114347120823472
LOC_Os02g39064,0.3,0.0,0.7692307692307692,-0.37851162325372995
LOC_Os02g39070,4.7,2.0,0.5263157894736842,-0.9259994185562233
LOC_Os02g39080,2.0,15.9,5.633333333333333,2.4939888406736657
LOC_Os02g39090,0.0,2.4,3.4,1.765534746362977
LOC_Os02g39100,5.6,0.6,0.24242424242424246,-2.0443941193584534
LOC_Os02g39110,0.0,0.0,1.0,0.0
LOC_Os02g39120,0.0,0.0,1.0,0.0
LOC_Os02g39130,0.0,0.0,1.0,0.0
LOC_Os02g39140,9.8,5.0,0.5555555555555555,-0.8479969065549502
LOC_Os02g39150,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os02g39155,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os02g39160,14.1,5.2,0.41059602649006627,-1.2842084289382036
LOC_Os02g39170,0.0,0.0,1.0,0.0
LOC_Os02g39180,15.5,10.0,0.6666666666666666,-0.5849625007211563
LOC_Os02g39190,0.0,0.0,1.0,0.0
LOC_Os02g39200,8.8,4.0,0.5102040816326531,-0.9708536543404835
LOC_Os02g39210,0.0,0.0,1.0,0.0
LOC_Os02g39220,0.0,0.0,1.0,0.0
LOC_Os02g39230,0.0,0.0,1.0,0.0
LOC_Os02g39240,0.0,0.0,1.0,0.0
LOC_Os02g39250,0.0,0.0,1.0,0.0
LOC_Os02g39260,0.0,0.0,1.0,0.0
LOC_Os02g39270,0.0,0.0,1.0,0.0
LOC_Os02g39280,2.2,0.3,0.40625,-1.2995602818589078
LOC_Os02g39290,4.6,2.8,0.6785714285714286,-0.5594274086140185
LOC_Os02g39300,7.3,4.4,0.6506024096385542,-0.6201519291834563
LOC_Os02g39310,0.0,0.0,1.0,0.0
LOC_Os02g39320,0.0,0.0,1.0,0.0
LOC_Os02g39330,42.1,198.2,4.621809744779582,2.2084578729789826
LOC_Os02g39340,7.4,18.2,2.2857142857142856,1.1926450779423958
LOC_Os02g39350,13.5,1.9,0.19999999999999998,-2.3219280948873626
